Area Maximum,Valid Landslide,Latitude,Longitude,X Coordinate,Y Coordinate
225,1,-36.956506,175.234751,1798966.6800000002,5907619.03
1.1,1,-36.95663,175.235217,1799007.84,5907604.2700000005
1.1,1,-36.957073,175.236549,1799125.27,5907552.39
1.1,1,-36.957269,175.240338,1799462.2,5907522.72
225,1,-36.957491,175.238956,1799338.55,5907500.98
225,1,-36.957387,175.238688,1799314.94,5907513.09
1.1,1,-36.957464,175.238251,1799275.8,5907505.48
225,1,-36.957434,175.240645,1799489.07,5907503.7700000005
46,1,-36.957848,175.195763,1795491.49,5907550.84
46,1,-36.957678,175.195151,1795437.43,5907571.03
9,1,-36.955135,175.194719,1795405.49,5907854
46,1,-36.955023,175.19475,1795408.59,5907866.430000001
46,1,-36.955382,175.194589,1795393.27,5907826.87
46,1,-36.956064,175.191724,1795136.44,5907757.07
225,1,-36.954952,175.232408,1798762.1,5907796.319999999
225,1,-36.953156,175.230839,1798627.06,5907998.88
46,1,-36.953018,175.230794,1798623.33,5908014.26
46,1,-36.952884,175.230671,1798612.77,5908029.48
46,1,-36.952609,175.230373,1798586.98,5908060.55
46,1,-36.951633,175.230232,1798576.8900000001,5908169.13
46,1,-36.951944,175.230209,1798574.09,5908134.649999999
46,1,-36.952222,175.230217,1798574.09,5908103.89
46,1,-36.9535,175.195618,1795489.77,5908033.64
46,1,-36.498981,174.637378,1746643.6800000002,5959458.38
46,1,-36.498083,174.637342,1746642.09,5959558.109999999
225,1,-36.49641,174.641496,1747017.35,5959737.39
225,1,-36.496202,174.641219,1746992.94,5959760.84
225,1,-36.49476,174.640931,1746969.81,5959921.319999999
225,1,-36.494794,174.640506,1746931.6700000002,5959918.149999999
225,1,-36.495145,174.641747,1747042.1700000002,5959877.26
46,1,-36.495699,174.640955,1746970.23,5959817.04
225,1,-36.506611,174.638247,1746707.06,5958610.67
225,1,-36.506748,174.639794,1746845.35,5958593.13
225,1,-36.506916,174.636423,1746543.1,5958579.609999999
225,1,-36.508907,174.638485,1746724.07,5958355.53
225,1,-36.508797,174.638607,1746735.1700000002,5958367.58
225,1,-36.509326,174.638066,1746685.72,5958309.68
225,1,-36.508443,174.638605,1746735.6900000002,5958406.88
46,1,-36.509636,174.637713,1746653.5,5958275.88
46,1,-36.50965,174.637567,1746640.4,5958274.5
46,1,-36.509611,174.63745,1746630.05,5958279.05
46,1,-36.509492,174.637363,1746622.44,5958292.359999999
46,1,-36.509202,174.637714,1746654.45,5958324.05
225,1,-36.509164,174.637462,1746631.95,5958328.59
225,1,-36.509234,174.63716,1746604.8,5958321.31
46,1,-36.508948,174.637135,1746603.11,5958353.1
46,1,-36.508054,174.637107,1746602.26,5958452.31
46,1,-36.50803,174.637976,1746680.12,5958453.57
225,1,-36.511841,174.636037,1746499.26,5958033.84
46,1,-36.511873,174.635764,1746474.75,5958030.67
225,1,-36.510938,174.635197,1746425.75,5958135.31
225,1,-36.510978,174.636476,1746540.24,5958128.85
225,1,-36.509932,174.636245,1746521.55,5958245.24
46,1,-36.509986,174.635656,1746468.62,5958240.17
225,1,-36.51167,174.637908,1746667.1300000001,5958049.9
46,1,-36.510755,174.637741,1746653.92,5958151.64
46,1,-36.51077,174.638474,1746719.53,5958148.89
225,1,-36.510408,174.638247,1746699.8800000001,5958189.46
225,1,-36.510097,174.63907,1746774.1500000001,5958222.63
46,1,-36.509743,174.638169,1746694.1700000002,5958263.31
46,1,-36.51437,174.635604,1746455.73,5957753.88
46,1,-36.515669,174.636341,1746519.33,5957608.72
225,1,-36.516545,174.637926,1746659.52,5957509.1
46,1,-36.498484,174.642377,1747092.35,5959505.92
225,1,-36.498512,174.645448,1747367.35,5959498.1
225,1,-36.498685,174.644955,1747322.87,5959479.72
225,1,-36.499617,174.644951,1747320.76,5959376.29
225,1,-36.500075,174.646052,1747418.48,5959323.78
46,1,-36.501006,174.644217,1747252.3,5959223.31
225,1,-36.497944,174.645978,1747415.84,5959560.319999999
225,1,-36.497058,174.645392,1747365.03,5959659.53
225,1,-36.496971,174.646336,1747449.76,5959667.7700000005
225,1,-36.496078,174.646431,1747460,5959766.649999999
225,1,-36.49605,174.646658,1747480.3900000001,5959769.4
225,1,-36.496121,174.64385,1747228.74,5959765.81
46,1,-36.496418,174.643866,1747229.59,5959732.84
46,1,-36.496487,174.643766,1747220.5,5959725.34
46,1,-36.497185,174.644895,1747320.34,5959646.21
1.1,1,-36.494865,174.642536,1747113.3800000001,5959907.159999999
1.1,1,-36.494879,174.64418,1747260.6500000001,5959903.149999999
1.1,1,-36.494251,174.644382,1747279.8800000001,5959972.45
46,1,-36.494437,174.645261,1747358.27,5959950.48
225,1,-36.494273,174.644882,1747324.6700000002,5959969.28
225,1,-36.497043,174.647314,1747537.23,5959658.26
225,1,-36.496776,174.648407,1747635.6900000002,5959686.149999999
225,1,-36.496394,174.648475,1747642.45,5959728.41
225,1,-36.496387,174.648166,1747614.78,5959729.67
225,1,-36.499443,174.647405,1747540.82,5959391.819999999
225,1,-36.499434,174.648102,1747603.26,5959391.819999999
225,1,-36.498573,174.647336,1747536.28,5959488.48
225,1,-36.498516,174.647073,1747512.83,5959495.25
1.1,1,-36.498021,174.648586,1747649.32,5959547.75
225,1,-36.497472,174.648363,1747630.41,5959609.03
225,1,-36.49731,174.64878,1747668.02,5959626.35
225,1,-36.499146,174.650181,1747790.04,5959420.55
225,1,-36.498971,174.650027,1747776.6300000001,5959440.2
46,1,-36.498984,174.64924,1747706.05,5959439.99
46,1,-36.498907,174.650229,1747794.8,5959446.970000001
46,1,-36.498496,174.649891,1747765.32,5959493.13
225,1,-36.497011,174.649654,1747746.94,5959658.149999999
1.1,1,-36.497621,174.651647,1747924.21,5959587.470000001
1.1,1,-36.497666,174.652187,1747972.49,5959581.659999999
225,1,-36.500077,174.651087,1747869.3800000001,5959315.859999999
1.1,1,-36.499752,174.651842,1747937.6300000001,5959350.72
46,1,-36.500105,174.651979,1747949.25,5959311.42
46,1,-36.499407,174.651255,1747885.76,5959389.92
225,1,-36.499403,174.651855,1747939.53,5959389.49
225,1,-36.49885,174.651425,1747902.03,5959451.51
46,1,-36.499002,174.651678,1747924.42,5959434.18
225,1,-36.501072,174.647936,1747585.3,5959210.319999999
46,1,-36.501466,174.645501,1747366.51,5959170.28
46,1,-36.50127,174.645713,1747385.84,5959191.72
46,1,-36.498699,174.656896,1748392.33,5959459.75
46,1,-36.497868,174.658395,1748528.1900000002,5959549.649999999
225,1,-36.497425,174.657845,1748479.81,5959599.619999999
225,1,-36.499531,174.658465,1748531.26,5959365.09
225,1,-36.500567,174.653206,1748058.28,5959258.28
225,1,-36.500715,174.654997,1748218.44,5959239.05
46,1,-36.503031,174.658275,1748507.59,5958977.05
9,1,-36.50254,174.663432,1748970.43,5959023.54
9,1,-36.980113,175.256452,1800837.01,5904954.119999999
9,1,-36.980103,175.256787,1800866.79,5904954.58
46,1,-36.989135,175.252206,1800435.31,5903962.08
46,1,-37.057523,175.019534,1779565.01,5896838.92
9,1,-37.061734,175.013534,1779021.61,5896383
9,1,-37.07327,174.988896,1776803.95,5895149.18
46,1,-37.06965,175.075174,1784483.3900000001,5895386.7700000005
225,1,-37.069371,175.075166,1784483.3900000001,5895417.6899999995
46,1,-37.069915,175.080771,1784980.37,5895346.41
46,1,-37.071117,175.077636,1784698.76,5895219.2
46,1,-37.068884,175.058875,1783036.08,5895503.23
9,1,-37.067997,175.048339,1782101.44,5895621.88
46,1,-37.064016,175.078123,1784759.3,5896006.13
46,1,-37.064119,175.076192,1784587.35,5895998.46
225,1,-37.064532,175.076569,1784619.81,5895951.96
225,1,-37.063409,175.076286,1784597.41,5896077.07
225,1,-37.063232,175.076221,1784592.08,5896096.81
46,1,-37.063114,175.076264,1784596.1500000001,5896109.81
46,1,-37.061872,175.075127,1784498.08,5896249.859999999
225,1,-37.060791,175.073941,1784395.24,5896372.14
46,1,-37.061463,175.074147,1784411.92,5896297.17
46,1,-37.061015,175.073825,1784384.35,5896347.46
46,1,-37.061077,175.07389,1784389.99,5896340.41
46,1,-37.06002,175.033461,1780797.56,5896535.37
46,1,-37.059374,175.075015,1784494.1700000002,5896527.23
46,1,-37.059436,175.075167,1784507.48,5896520.02
225,1,-37.054983,175.059488,1783124.03,5897044.470000001
46,1,-37.055252,175.070608,1784112.21,5896993.149999999
225,1,-37.052536,175.074902,1784500.6700000002,5897286.21
46,1,-36.515981,174.712509,1753339.3900000001,5957455.42
46,1,-36.515912,174.712762,1753362.2,5957462.619999999
225,1,-36.515838,174.712861,1753371.2,5957470.73
46,1,-36.515729,174.712929,1753377.51,5957482.73
225,1,-36.516665,174.710121,1753124.1700000002,5957383.38
9,1,-36.51704,174.709227,1753043.43,5957343.159999999
225,1,-36.517413,174.710553,1753161.3900000001,5957299.63
46,1,-36.517736,174.711451,1753241.23,5957262.41
46,1,-36.517806,174.711285,1753226.22,5957254.91
9,1,-36.51707,174.711091,1753210.32,5957336.85
9,1,-36.517049,174.711235,1753223.22,5957338.95
9,1,-36.517095,174.711431,1753240.6300000001,5957333.55
9,1,-36.517322,174.711456,1753242.43,5957308.34
46,1,-36.517188,174.710216,1753131.6700000002,5957325.149999999
46,1,-36.51743,174.710141,1753124.47,5957298.430000001
46,1,-36.517343,174.710719,1753176.4,5957307.14
46,1,-36.51721,174.709449,1753062.94,5957323.95
225,1,-36.517092,174.709594,1753076.1400000001,5957336.85
225,1,-36.51696,174.709681,1753084.25,5957351.26
9,1,-36.518338,174.710752,1753177.45,5957196.68
9,1,-36.5184,174.710714,1753173.85,5957189.92
46,1,-36.517773,174.712238,1753311.6400000001,5957257.05
46,1,-36.517248,174.71196,1753287.76,5957315.6899999995
9,1,-36.51723,174.712039,1753294.81,5957317.64
9,1,-36.517376,174.712181,1753307.27,5957301.13
46,1,-36.517405,174.712004,1753291.36,5957298.28
9,1,-36.518186,174.711722,1753264.54,5957212.03
46,1,-36.518135,174.711755,1753267.6500000001,5957217.6899999995
225,1,-36.517928,174.711829,1753274.7,5957240.5
46,1,-36.517717,174.711848,1753276.79,5957263.87
46,1,-36.517778,174.712094,1753298.71,5957256.71
225,1,-36.517543,174.711905,1753282.2,5957283.119999999
225,1,-36.517556,174.704303,1752601.44,5957293.78
46,1,-36.51775,174.704138,1752586.28,5957272.470000001
46,1,-36.517895,174.704102,1752582.83,5957256.41
9,1,-36.517986,174.704094,1752581.92,5957246.35
46,1,-36.51677,174.70504,1752668.97,5957379.78
225,1,-36.517236,174.704519,1752621.47,5957328.89
9,1,-36.517443,174.708217,1752952.1800000002,5957300.01
46,1,-36.517881,174.708574,1752983.24,5957250.930000001
46,1,-36.518431,174.70664,1752809,5957193
46,1,-36.518542,174.706629,1752807.8,5957180.6899999995
9,1,-36.518487,174.707338,1752871.43,5957185.649999999
46,1,-36.518359,174.707558,1752891.3900000001,5957199.45
46,1,-36.518657,174.706987,1752839.61,5957167.34
9,1,-36.518461,174.707123,1752852.22,5957188.8
9,1,-36.51801,174.708607,1752985.94,5957236.52
46,1,-36.51816,174.709503,1753065.94,5957218.51
9,1,-36.518043,174.709893,1753101.06,5957230.819999999
46,1,-36.517668,174.695964,1751854.48,5957294.45
9,1,-36.517756,174.6953,1751794.9,5957285.75
9,1,-36.53662,174.707906,1752886.59,5955173.05
225,1,-36.533862,174.697294,1751941.95,5955495.84
46,1,-36.526937,174.682952,1750671.3900000001,5956286.659999999
9,1,-36.525042,174.677055,1750147,5956506.08
46,1,-36.524337,174.680238,1750433.36,5956579.319999999
9,1,-36.524462,174.680184,1750428.31,5956565.55
46,1,-36.524292,174.68207,1750597.55,5956581.42
225,1,-36.525397,174.682054,1750593.95,5956458.95
46,1,-36.525037,174.681808,1750572.6400000001,5956499.17
9,1,-36.525214,174.681765,1750568.43,5956479.659999999
9,1,-36.525249,174.681933,1750583.44,5956475.46
46,1,-36.526355,174.683158,1750690.9,5956350.89
46,1,-36.525566,174.683095,1750686.83,5956438.55
46,1,-36.52448,174.683905,1750761.44,5956557.71
46,1,-36.526554,174.682703,1750649.78,5956329.58
9,1,-36.526273,174.682663,1750646.78,5956360.8
9,1,-36.524182,174.6836,1750734.72,5956591.319999999
9,1,-36.524412,174.695978,1751842.62,5956546.3
46,1,-36.524375,174.695917,1751837.22,5956550.5
46,1,-36.524233,174.695803,1751827.32,5956566.41
9,1,-36.524069,174.695562,1751806,5956585.02
225,1,-36.52542,174.721371,1754114.26,5956394.119999999
46,1,-36.521199,174.7046,1752620.95,5956889.09
225,1,-36.521357,174.704547,1752615.84,5956871.68
9,1,-36.521189,174.7057,1752719.4,5956888.48
9,1,-36.521302,174.705729,1752721.8,5956875.88
46,1,-36.521525,174.704099,1752575.44,5956853.79
46,1,-36.521746,174.703647,1752534.5,5956829.95
9,1,-36.52184,174.70387,1752554.31,5956819.149999999
46,1,-36.522655,174.704782,1752634.34,5956727.2700000005
46,1,-36.522714,174.70456,1752614.34,5956721.14
9,1,-36.522569,174.701885,1752375.11,5956741.4
9,1,-36.522222,174.702296,1752412.6300000001,5956779.23
46,1,-36.522036,174.70135,1752328.29,5956801.44
9,1,-36.522501,174.701364,1752328.59,5956749.81
46,1,-36.52234,174.701253,1752318.98,5956767.819999999
9,1,-36.522029,174.700328,1752236.74,5956803.84
9,1,-36.522636,174.700965,1752292.57,5956735.4
9,1,-36.520724,174.696957,1751937.48,5956953.92
225,1,-36.520856,174.697741,1752007.41,5956938.01
46,1,-36.521238,174.697149,1751953.6800000002,5956896.59
46,1,-36.521047,174.697423,1751978.6,5956917.3
46,1,-36.521613,174.696816,1751923.07,5956855.470000001
46,1,-36.521143,174.694861,1751748.97,5956910.7
46,1,-36.522093,174.694637,1751727.06,5956805.64
46,1,-36.522373,174.69345,1751620.2,5956776.52
46,1,-36.522014,174.692798,1751562.57,5956817.35
46,1,-36.521602,174.693031,1751584.1800000002,5956862.67
46,1,-36.523044,174.694209,1751686.84,5956700.88
46,1,-36.521072,174.687837,1751120.1300000001,5956929.609999999
46,1,-36.520883,174.687233,1751066.4,5956951.52
46,1,-36.522544,174.691486,1751444.01,5956760.619999999
46,1,-36.523725,174.682206,1750610.76,5956644.149999999
46,1,-36.522582,174.679015,1750327.31,5956775.94
46,1,-36.522697,174.678942,1750320.5,5956763.319999999
46,1,-36.521863,174.680513,1750462.78,5956853.37
46,1,-36.521205,174.680388,1750452.87,5956926.609999999
46,1,-36.521304,174.68047,1750460.07,5956915.5
46,1,-36.521478,174.680384,1750451.97,5956896.29
46,1,-36.521574,174.682239,1750617.96,5956882.78
46,1,-36.521608,174.682126,1750607.75,5956879.18
46,1,-36.523439,174.680429,1750452.27,5956678.67
46,1,-36.52378,174.675975,1750052.75,5956647.75
46,1,-36.518894,174.678876,1750322,5957185.35
46,1,-36.519661,174.679908,1750412.95,5957098.6
225,1,-36.519635,174.680245,1750443.1300000001,5957100.99
46,1,-36.519344,174.680106,1750431.26,5957133.42
46,1,-36.519304,174.680447,1750461.8800000001,5957137.319999999
225,1,-36.518392,174.680877,1750502.1,5957237.87
9,1,-36.518605,174.680918,1750505.4,5957214.159999999
9,1,-36.518496,174.680989,1750512,5957226.17
46,1,-36.518305,174.681307,1750540.82,5957246.88
46,1,-36.519059,174.682336,1750631.47,5957161.63
46,1,-36.516457,174.675542,1750028.1400000001,5957460.9
46,1,-36.516322,174.676283,1750094.78,5957474.7
225,1,-36.516735,174.678424,1750285.6800000002,5957425.48
225,1,-36.517918,174.680593,1750477.62,5957290.859999999
9,1,-36.516786,174.680564,1750477.1800000002,5957416.470000001
9,1,-36.517528,174.681123,1750525.81,5957333.33
46,1,-36.51734,174.681427,1750553.42,5957353.74
225,1,-36.517026,174.681828,1750589.93,5957387.92
46,1,-36.516805,174.681757,1750584.04,5957412.57
46,1,-36.517304,174.681088,1750523.11,5957358.24
46,1,-36.516754,174.682688,1750667.49,5957416.7700000005
225,1,-36.515436,174.684258,1750810.6600000001,5957560.55
225,1,-36.516453,174.683859,1750772.91,5957448.319999999
46,1,-36.516512,174.687543,1751102.72,5957435.98
46,1,-36.516423,174.687501,1751099.12,5957445.89
46,1,-36.517433,174.686343,1750993.46,5957335.73
46,1,-36.517623,174.683957,1750779.45,5957318.319999999
225,1,-36.517569,174.683681,1750754.82,5957324.73
46,1,-36.517698,174.683104,1750702.91,5957311.41
46,1,-36.517321,174.683109,1750704.11,5957353.14
46,1,-36.516073,174.689909,1751315.47,5957481
46,1,-36.515943,174.689867,1751311.94,5957495.41
46,1,-36.515893,174.692642,1751560.47,5957496.609999999
46,1,-36.516901,174.692554,1751550.6300000001,5957384.96
46,1,-36.516518,174.693027,1751593.79,5957426.68
46,1,-36.516799,174.694401,1751716.26,5957393.359999999
46,1,-36.516777,174.693495,1751635.21,5957397.26
46,1,-36.517862,174.692912,1751580.8800000001,5957277.8
46,1,-36.518019,174.692926,1751581.78,5957260.39
46,1,-36.518074,174.692994,1751587.79,5957254.08
46,1,-36.517788,174.692978,1751586.8900000001,5957285.9
46,1,-36.517401,174.690667,1751380.6700000002,5957332.430000001
46,1,-36.51649,174.691589,1751465.02,5957432.08
46,1,-36.516217,174.696688,1751922.1700000002,5957454.29
46,1,-36.516268,174.696568,1751911.36,5957448.89
225,1,-36.516136,174.699357,1752161.4,5957459.09
225,1,-36.538019,174.630172,1745924.84,5955138.63
9,1,-36.537921,174.632452,1746129.1500000001,5955145.95
9,1,-36.521578,174.628311,1745789.09,5956965.29
9,1,-36.521512,174.62862,1745816.96,5956972.1899999995
46,1,-36.520981,174.630054,1745946.35,5957028.94
46,1,-36.520903,174.630088,1745949.5,5957037.57
225,1,-36.520603,174.629799,1745924.1500000001,5957071.28
46,1,-36.520284,174.630135,1745954.84,5957106.07
46,1,-36.519942,174.631309,1746060.61,5957142.24
46,1,-36.521251,174.63207,1746126.37,5956995.92
46,1,-36.520967,174.632071,1746126.92,5957027.430000001
46,1,-36.521385,174.631844,1746105.82,5956981.4
9,1,-36.520791,174.627428,1745711.52,5957054.01
46,1,-36.524178,174.629751,1745913.1900000002,5956674.72
225,1,-36.520929,174.624288,1745430.12,5957043.4
46,1,-36.523109,174.628156,1745772.35,5956795.6899999995
46,1,-36.522573,174.627242,1745691.52,5956856.52
225,1,-36.523379,174.633007,1746206.24,5956758.430000001
225,1,-36.522809,174.630985,1746026.22,5956824.74
225,1,-36.526577,174.633281,1746224.74,5956403.18
225,1,-36.525722,174.633168,1746216.24,5956498.26
225,1,-36.525615,174.633062,1746206.93,5956510.31
46,1,-36.525342,174.633136,1746214.05,5956540.45
46,1,-36.523845,174.637668,1746622.6600000001,5956699.58
225,1,-36.517298,174.634073,1746313.1,5957431.39
46,1,-36.518948,174.632471,1746166.58,5957250.75
9,1,-36.517532,174.636703,1746548.2,5957401.49
46,1,-36.516735,174.636985,1746574.92,5957489.45
46,1,-36.516762,174.637408,1746612.73,5957485.75
46,1,-36.523075,174.638408,1746690.41,5956783.94
1.1,1,-36.536562000000004,174.640762,1746875.7,5955284.07
46,1,-36.384773,174.694716,1752001.91,5972039.53
9,1,-36.387044,174.700973,1752558.71,5971777.64
46,1,-36.40287,174.70485,1752875.5,5970015.819999999
46,1,-36.387634,174.707331,1753127.9,5971702.109999999
46,1,-36.390047,174.708019,1753184.86,5971433.41
46,1,-36.393784,174.706854,1753073,5971020.659999999
9,1,-36.38182,174.71518,1753843.4,5972334.649999999
46,1,-36.392767,174.714744,1753782.72,5971120.96
46,1,-36.398701,174.72833,1754989.4,5970440.95
46,1,-36.398091,174.689006,1751463.8900000001,5970570.970000001
46,1,-36.97026,175.18725,1794701.8800000001,5906191.17
225,1,-36.978106,175.172692,1793385.95,5905350.31
225,1,-36.978305,175.161746,1792410.98,5905350.31
225,1,-36.976722,175.16582,1792777.73,5905517.72
46,1,-36.978776,175.166929,1792871.24,5905287.59
225,1,-36.966162,175.150611,1791450.25,5906720.119999999
225,1,-36.965732,175.150534,1791444.48,5906768.03
225,1,-36.964779,175.149503,1791355.01,5906875.78
46,1,-36.969931,175.137692,1790290.6600000001,5906327.88
46,1,-36.968317,175.140501,1790544.74,5906501.25
46,1,-36.967437,175.142492,1790724.1700000002,5906594.95
46,1,-36.389229,174.682938,1750936.81,5971563.63
46,1,-36.390746,174.682078,1750856.74,5971396.67
46,1,-36.392599,174.682062,1750851.79,5971191.119999999
46,1,-36.39591,174.683142,1750942.1800000002,5970822.13
46,1,-36.395881,174.683081,1750936.81,5970825.430000001
225,1,-36.389264,174.680594,1750726.52,5971563.430000001
225,1,-36.502893,174.67403,1749918.8800000001,5958967.930000001
225,1,-36.503888,174.673953,1749910.08,5958857.7
225,1,-36.503757,174.673867,1749902.62,5958872.44
46,1,-36.507556,174.673014,1749818.9,5958452.3
46,1,-36.515509,174.675042,1749985.1900000002,5957566.87
225,1,-36.515722,174.675041,1749984.71,5957543.23
46,1,-36.51547,174.674869,1749969.79,5957571.46
225,1,-36.50969,174.674822,1749976.74,5958212.75
